MOT	OCCURRENCES	Nombre_de_documents
게시물에서	2	1
게시물의	2	1
게시물이	2	1
게시판에서	3	1
게일어	2	2
게임	5	2
게임을	1	1
게재	1	1
게티박물관	1	0
겨우	1	1
겨울	1	1
겨울나기'	1	1
겨울방학	1	1
격	1	1
격려	1	1
격식	1	0
격식을	1	1
격인지	1	0
겪는	6	2
겪는다.	1	1
겪습니다.	1	1
겪으면서	1	1
겪은	1	1
겪지	2	2
견적을	1	1
견적재무적	1	1
견해로	3	2
결과	1	1
결과가	1	1
결과값으로	2	1
결과는	3	1
결과도	1	1
결과로	1	1
결과입니다.	1	1
결국	7	3
결국은	1	1
결론은	1	1
결론적으로	1	0
결부되므로	1	0
결선	1	0
결성되었기	1	1
결승행	1	1
결심	1	1
결정	2	1
결정적	1	1
결정적인	1	1
결제내역	2	1
결제액	1	1
결코	2	1
결핍	1	1
결합되어	1	1
결합은	3	2
결합이다.	1	1
결합하는	1	1
결합하면	1	1
결합하여	1	1
결혼	9	1
결혼까지	1	1
결혼식	2	1
결혼업체들	1	1
결혼한	2	2
겹호재	1	0
경기	4	2
경기도	2	2
경기동부	2	0
경기인천강원	1	1
경기장에	1	1
경남	6	2
경북	1	0
경상	1	1
경상권	1	1
경상도를	1	1
경신	2	1
경어	3	0
경어와	2	1
경어체	1	0
경우	39	4
경우가	19	4
경우까지	1	1
경우는	6	2
경우도	23	3
경우라고	1	1
경우를	2	2
경우보다	1	1
경우에는	3	3
경우에든	1	0
경우엔	1	1
경인	3	1
경쟁	1	1
경쟁력	1	1
경쟁률	2	1
경쟁자들을	1	1
경제	19	5
경제력	1	1
경제시평	1	1
경제적	1	1
경제적으로	1	1
경제정책	2	1
경제학	2	1
경질된	1	1
경찰	6	2
경찰의	1	1
경찰이나	1	1
경향도	1	1
경향을	2	2
경향이	6	3
경험과	1	0
경험도	2	1
경험부족	4	1
경험에	1	1
경험을	1	1
경험이	2	1
경험한	1	1
경험할	1	1
경호문제	1	0
경호차장	3	1
경호처	5	1
경호처에	2	1
경호처의	1	1
경호처장	3	1
계	2	0
계명대	1	1
계산	1	0
계셨나요	1	0
계속	1	1
계속되는	3	1
계속해서	1	1
계승한	1	1
계시더라	1	0
계엄	3	1
계열	1	1
계열보단	1	1
계열사	1	1
계층에	2	1
계통	7	3
계통도를	1	1
계통상	1	1
계통에	1	1
계통을	1	1
계통의	2	2
계통적	1	1
계통적으로	1	1
계파	1	1
계획	1	1
계획을	2	2
계획하고	1	1
계획하는데	1	1
고	3	0
고개를	2	1
고객	3	1
고객님의	4	1
고객님이	1	1
고객센터	3	2
고객센터로	5	1
고고학	1	1
고국으로	2	1
고급스러워보이는	1	1
고대	2	1
고대사	2	1
고도로	2	1
고도의	1	1
고도화된	1	1
고동호	1	0
고등학교	2	2
고등한	1	1
고려	1	1
고려시대사	2	1
고려하면	1	1
고려하지	1	1
고려했을	1	1
고령에도	1	1
고르바초프	1	1
고립되는	1	1
고립된	1	1
고립아	1	1
고립아는	1	1
고립어	5	1
고립어는	1	1
고립어로	2	1
고립어와는	1	1
고민	2	1
고백	3	1
고사장	1	1
고속도로	2	0
고속철도	2	1
고수했다.	1	1
고신대학교	1	1
고안된	1	1
고양이가	1	1
고용노동	1	1
고위공직자범죄수사처	1	0
고유명사들은	1	1
고유해야만	1	1
고장으로	1	1
고전산문	2	1
고전시가	2	1
고정	1	1
고정관념	7	1
고정에	1	1
고지능	1	1
고충을	1	1
고충처리	1	1
고충처리인	3	2
고충처리인제도안내	1	1
고칠	2	2
고향	1	0
고향으로	1	1
고흥	4	1
고흥서	2	1
곤돌라	2	0
곤란하다.	1	0
골프	2	1
곳	1	0
곳에	1	1
곳에는	1	1
곳에서	2	2
곳으로	1	1
곳이라	1	1
곳이라도	1	1
공	2	2
공간	1	1
공간으로	1	1
공간적	1	1
공감	2	1
공감수도	1	1
공감언론	1	0
공감을	1	1
공감한	1	1
공개	3	0
공개어	2	2
공개한다	1	1
공격적	1	1
공격적인	1	1
공공	2	2
공공기관	1	1
공공기관에서	1	1
공공누리	2	1
공공누리의	1	1
공공언어	6	1
공공저작물	1	1
공공저작물로서	1	1
공급업체를	2	2
공기가	2	1
공동	2	1
공동연찬회	1	1
공동연찬회’	1	1
공동으로	1	1
공동체'를	1	1
공동체가	1	1
공동체의	2	1
공립교육에	1	1
공모가	1	1
공무원	2	1
공무원을	1	1
공무원이나	1	1
공문서	1	1
공보팀장	1	0
공부를	1	1
공부하는	4	1
공부하면서	1	1
공부한	1	1
공부할	1	1
공부해서	1	1
공수처	7	1
공수처는	1	1
공수처에	1	1
공식	12	3
공식이	1	1
공식입장과	2	1
공식적으로	1	1
공식적으로는	1	1
공식적인	2	2
공연	4	1
공연서	1	1
공예	2	1
공용	1	1
공용어	5	3
공용어가	1	1
공용어급으로	1	1
공용어는	2	2
공용어다.	4	1
공용어도	1	1
공용어로	6	2
공용어였으므로	1	1
공용어의	2	1
공용어이고	1	1
공용어이다.	2	0
공유	5	2
공유되는	2	1
공유된	3	2
공유하고	3	2
공유하기	4	3
공유하지	1	1
공유하지만	1	1
공인받는	1	1
공작색	1	0
공존하고	1	1
공존하는	2	1
공지	9	1
공지글	1	1
공통	2	2
공통어라	1	1
공통으로	1	1
공통의	1	1
공통이다.	1	1
공통이라는	1	1
공통적으로	2	2
공통적인	2	2
공포의	1	1
공화국	2	0
과	1	0
과거가	1	1
과거에는	1	1
과격한	1	1
과격해진	1	1
과도하게	2	2
과목보다	1	1
과목에	1	1
과목을	1	1
과목이	1	1
과언이	1	1
과연	2	2
과열로	2	1
과장되어	1	1
과장하는	2	1
과정	3	1
과정에서	5	4
과정에서도	2	1
과정에선	1	1
과정으로써	1	1
과정은	1	1
과정을	2	1
과학	7	1
과학기술	2	1
과학자들	1	0
관계'를	1	1
관계를	2	2
관계에서	1	1
관계에서도	1	1
관계인	1	1
관계자는	1	1
관계한다.	1	1
관광	2	1
관념적인	1	1
관람했다.	1	1
관련	27	8
관련되어	1	1
관련된	2	2
관련문서로	2	1
관련성에	1	1
관련이	4	2
관련정보를	1	1
관련하여	1	1
관리	6	1
관리ChatGPT	1	0
관리를	2	2
관리에서	1	1
관리자동	1	1
관리하고	1	1
관립외국어학교의	1	1
관문인	1	1
관심	2	2
관심과	2	1
관심이	1	1
관용적인	1	1
관저	1	1
관점	2	0
관점이다.	1	1
관직에	1	1
관찰이다.	1	1
관한	2	1
관행	1	1
관화	4	0
괌	1	1
광고	4	2
광고안내	3	2
광동어	3	2
광둥성	1	1
광둥어	1	0
광장	2	1
광주	6	1
광주경찰청	2	0
괜찮은	1	1
괜히	1	1
괴롭다.	1	0
괴리는	1	1
괴이한	1	1
굉장히	4	2
교과목을	1	1
교과서에서	1	1
교과서에서도	1	1
교류	2	1
교류까지	1	1
교류보다	1	1
교류하는	1	1
교사	1	0
교사의	1	1
교수	1	1
교수가	1	1
교수법은	1	1
교수법을	1	1
교양	2	1
교양필수에	1	1
교육	16	5
교육감은	1	1
교육과	1	1
교육과정	1	0
교육되었다.	1	1
교육부	3	1
교육부가	1	1
교육부는	2	1
교육부와	1	1
교육부장관상	2	1
교육에	1	1
교육으로	1	1
교육으로써	1	1
교육을	5	2
교육이	3	2
교육진흥에	1	1
교육하는	1	1
교육하여	2	1
교육한	1	1
교재에	1	1
교정	4	3
교정하지	1	1
교착어	4	2
교착어는	1	1
교착어의	1	1
교촌	2	0
교통	2	1
교통사고로	1	1
교통이	1	1
교통하는	1	1
교포	1	1
구	4	0
구강	1	1
구강통로에서	1	1
구걸	1	1
구달의	1	1
구독	10	3
구독베너	2	1
구독비	1	1
구독신청	2	1
구동되는	1	1
구로구	1	0
구매	1	1
구민회	1	0
구별되는	1	1
구별이	3	1
구별하기가	1	1
구별하여	1	1
구분	2	2
구분도	1	1
구분선도	1	1
구분없이	1	1
구분은	1	1
구분을	1	1
구분이	2	1
구분지어	1	1
구분하고	1	1
구분하기가	1	1
구분하기에	1	1
구분하는데	1	1
구분한다.	1	0
구분해내는	1	1
구분해서	1	1
구비문학	2	1
구사	1	1
구사는	1	1
구사능력에서도	1	1
구사자가	3	2
구사자도	1	1
구사자를	1	1
구사하게	1	1
구사하고	1	1
구사하는	6	2
구사하지	2	2
구사한다.	1	1
구사할	8	3
구상권	2	1
구상권을	1	1
구성과	1	1
구성되며	2	1
구성되어	2	1
구성된다.	1	1
구성요소	1	0
구성하는	2	2
구성함에	1	1
구소련의	1	1
구속력을	2	1
구술언어에서는	1	1
구어	2	1
구역	1	0
구자라트어	2	0
구조	1	1
구조로	1	1
구조론	1	1
구조를	3	2
구조와	1	1
구조이며	1	0
구조조정	1	1
구지중	2	1
구체적으로	1	1
구축하는	1	1
구하기	1	1
구할	1	1
국가	7	2
국가가	2	2
국가기관과	1	1
국가들	4	0
국가들과	1	1
국가들의	1	1
국가별로	1	1
국가에	4	3
국가에서	3	3
국가였습니다.	1	1
국가의	5	2
국가이며	1	1
국가임을	1	1
국가평생교육진흥원	1	0
국가평생교육진흥원장상	1	1
국경을	1	1
국기	29	2
국내	2	2
국내사진	1	1
국내에서는	1	1
국내여행	1	1
국력	1	0
국민대	1	1
국민들은	1	1
국민소득도	1	1
국민소득에서	1	1
국민소득은	1	1
국민소득이	1	1
국민의힘	1	1
국민총생산	1	1
국방	4	1
국악	2	1
국어	2	1
국어기본법에	1	1
국어문화	1	1
국어문화원	3	1
국어문화원은	2	1
국어문화원의	1	1
국어문화원장은	1	1
국어사용을	1	1
국어의	1	1
국어이고	1	1
국어전문관	1	0
국어전문관이	1	1
국어책임관	3	1
국어책임관과	1	1
국어책임관들	2	1
국어책임관들과	1	1
국어책임관들도	1	0
국어책임관들에게	1	1
국어책임관으로서	1	1
국어책임관은	1	1
국어책임관의	2	1
국정원	1	0
국정원도	2	0
국제	19	8
국제공용어로	1	1
국제기관에서	1	1
국제기구들의	1	1
국제사회에서	2	2
국제어	1	1
국제어로써	1	1
국제음성기호	1	1
국제일반	2	1
국제적	1	1
국제적으로	1	1
국제정치를	1	1
국제통상학과	1	1
국제특허협력조약	1	1
국회	3	0
군	1	0
군대가	1	1
군집은	1	1
군청색	1	0
굳이	5	2
굴	1	1
굴러가유	1	0
굴리느냐	1	1
굴절어	3	1
굴절어는	1	1
굴절어로	1	1
굴절어의	3	2
굵게	2	2
궁극적인	1	1
궁금하시지	1	1
궁금하신	2	1
권력	2	1
권력’이라고	1	0
권리	1	1
권설	1	1
권위	1	0
권장되는가의	1	1
권장하는	1	1
권재일	2	0
권한이	2	2
궤도에	1	1
귀를	1	1
귀신	2	1
귀인	1	1
귀찮았는지	1	1
귀환성	1	0
규명	1	1
규모가	1	1
규모다.	1	1
규범	1	1
규범과	1	1
규범은	2	1
규범의	1	1
규범이나	1	1
규범적으로	1	1
규약	1	1
규약에	1	1
규칙	1	1
규칙에	1	1
규칙으로	1	1
규칙을	2	2
규칙이	1	1
그	56	5
그것들은	1	1
그것은	6	2
그것을	1	1
그게	1	1
그곳에서	1	1
그나마	5	1
그냥	2	1
그녀가	1	1
그는	4	3
그니까	1	1
그다지	2	2
그대로	9	4
그대로인	1	1
그들은	1	1
그들을	1	1
그들의	4	3
그들이	1	1
그딴	1	1
그라노베터	1	0
그래도	2	1
그래서	7	3
그래서인지	1	1
그래픽	3	2
그랬다면	1	1
그러기	1	1
그러나	11	5
그런	4	2
그런데	3	3
그럴까요	1	0
그럼	1	1
그렇게	3	2
그렇기	2	2
그렇다.	2	2
그렇다고	1	1
그렇지	3	1
그렇지만	1	1
그룹을	1	1
그룹의	1	1
그리고	19	4
그리스	4	1
그리스어	3	0
그리스에서	1	1
그리하여	1	1
그린란드어	2	2
그릴	1	1
그림은	1	1
그림이나	1	1
그만큼	1	1
그만한	1	1
그뿐만	1	1
그와	1	1
그의	1	1
그쪽에서	1	1
그토록	1	1
극단과	1	1
극단적으로	2	2
극단적인	2	2
극동빌딩	1	0
극복할	1	1
극소수	1	1
극히	3	1
근간으로	1	1
근거들	1	1
근대	1	1
근대사	2	1
근처에	1	1
글	9	2
글과	1	1
글러먹지	1	1
글로	1	1
글로벌	5	4
글로벌언어문화원	1	0
글로벌포커스	1	1
글말	1	0
글보내기	3	1
글씨로	1	1
글에	1	1
글은	1	1
글을	3	3
글의	1	1
글이	1	1
글자	2	2
글자가	1	1
글자를	3	1
글자의	1	1
글자크기	3	2
금’이나	1	0
금상	1	1
금상을	3	1
금요진단	1	1
금융	6	1
금융마케팅법률의료소프트웨어교육비즈니스이러닝	1	1
금융시장	1	1
금주	1	1
금지	3	1
금지하는	1	1
금합니다.	4	2
급격한	1	1
급할	1	1
긍정의	1	1
긍정적인	2	2
기	7	1
기간	2	1
기간동안의	1	1
기간을	1	1
기간이	1	1
기간할인	1	1
기계	6	2
기고	4	3
기관	5	2
기관에	1	1
기관에서	2	1
기관에서의	3	1
기관의	2	2
기관이	1	1
기념촬영을	3	2
기능	5	4
기능도	2	1
기능만	1	1
기능문법적	3	1
기능상	1	1
기능은	1	1
기능을	8	3
기능이	3	2
기대	1	0
기대되는	1	1
기록	1	1
기록으로	1	1
기록하고	2	2
기르던	1	1
기를	1	1
기만할	1	1
기반이	1	1
기반하여	1	1
기본	6	3
기본이요	1	0
기본적으로	1	1
기본적인	2	2
기본정보	3	1
기본정보를	1	1
기분좋게	1	1
기사	3	2
기사제보	3	2
기숙학교에서	1	1
기술	3	3
기술과	1	1
기술금융의료법률교육사업체마케팅	1	1
기술되어	1	1
기술된	1	1
기술로부터	1	1
기술적	1	1
기아나	1	1
기억	2	1
기억능력	1	0
기억능력에	1	1
기억되어	1	1
기억해	1	1
기업	2	0
기여내용을	2	1
기여자는	2	2
기여자에게	2	2
기여하신	4	2
기여해왔으며	1	1
기울여서	1	1
기울이지	1	1
기울일	1	1
기원에서	1	1
기원은	1	1
기원전	2	1
기원한	2	1
기자	10	4
기자메일	1	1
기자별	1	1
기자수첩	4	2
기자채널	1	1
기자페이지	2	1
기적으로	1	1
기조연설로	1	1
기존	3	1
기준	8	2
기준과	1	1
기준도	1	1
기준부터	1	1
기준에	1	1
기준으로	6	3
기준을	1	1
기준이	1	1
기차	1	0
기초	3	1
기초교양수업에서	1	1
기초이다.	1	1
기초적인	1	1
기타	5	3
기한	1	1
기호	2	1
기호는	2	1
기호로	1	1
기호를	1	1
기호성	1	0
기호의	5	2
기호인	1	1
기회	4	2
기회로	1	1
기획	8	2
기획특집	2	1
긴급대피	1	1
긴급한	1	1
길	3	2
길’뿐	1	0
길게	6	3
길어지고	1	1
길을	1	1
길이	2	2
김	1	0
김경원	1	1
김길성	1	1
김동욱	1	0
김민재	1	1
김성훈	2	1
김신	2	1
김신일	2	1
김씨	1	1
김용현	3	1
김우정	1	1
김원호도	1	0
김윤신	1	0
김장환	1	1
김재덕이	1	1
김재준	3	1
김재준의	2	1
김정은의	1	1
김정현	1	1
김제	2	1
김종민	6	0
김주원	2	1
김지현	1	0
김현권	1	0
김혜수의	1	1
깁슨	2	1
깃발	3	1
깊은	2	2
깊이	1	1
깊이있는	1	1
까다로운	1	1
까닭이	1	1
까레이스키	2	1
까마귓과	1	0
까치	1	0
깔린	1	1
깜짝	1	1
깨닫지	1	1
깨달을	1	1
깨뜨리지	1	1
꺼내지지	1	1
꺾고	2	1
꼬여버린	2	1
꼬이거나	1	1
꼭	1	1
꽃분홍색	1	0
꽃의	1	1
꽃이	1	1
꽝이다.	1	1
꽤	3	3
꾸란	1	1
꿇고	1	1
꿈을	1	1
꿈인	1	0
끄기	2	2
끄덕이면	1	1
끈	1	1
끊긴다	1	1
끊길	2	1
끊는	1	1
끊어	1	1
끊어서	1	1
끊임없이	4	2
끌어올린	1	1
끗	1	1
끝	2	1
끝까지	1	1
끝나는	2	1
끝나자	1	1
끝난다.	1	1
끝도	1	1
끝자리쯤	1	1
끼를	1	1
끼리는	1	0
끼워	1	1
나	7	1
나가고	1	1
나갈	4	3
나누는	1	1
나누어서	1	1
나누어진	2	2
나누어질	1	1
나눈	2	2
나눌	1	1
나뉘어	1	1
나뉘어지는	1	1
나뉜다.	1	1
나는	4	2
나도	1	1
나라	3	1
나라가	1	1
나라나	1	1
나라는	2	1
나라도	1	1
나라들도	1	1
나라들을	1	1
나라에	1	1
나라에서	2	2
나라에서도	1	1
나라의	7	3
나라임을	2	1
나란히	1	1
나를	1	1
나머지	3	2
나무를	1	1
나무위키	2	0
나무위키는	4	2
나뭇가지	1	1
나바라	1	1
나바호어	2	2
나비야	5	1
나서	2	1
나서는	1	1
나선	1	1
나섰다.	1	1
나아가	1	1
나오게	1	1
나오고	2	1
나오기도	1	1
나오는	1	1
나오는지라	1	1
나오지	1	1
나온다.	3	2
나온다고	1	1
나올	1	1
나왔다.	1	1
나은	1	1
나의	3	1
나이가	2	2
나이대	1	0
나이에는	1	1
나이지리아	1	0
나이한살	1	1
나인우	1	0
나중에	5	1
나타나고	1	0
나타나기도	1	1
나타나는	4	3
나타나지	1	1
나타난다.	2	2
나타날	1	1
나타났습니다.	1	1
나타내기	1	1
나타내는	6	3
나타내며	1	0
나타낸다.	2	2
나타냅니다.	2	1
나훈아	9	1
난감하다.	1	0
난관	1	1
난다.	1	1
난방기	2	1
난제는	1	1
난징	1	1
난항	1	1
난해할	1	1
날	4	2
날도	1	0
날리는	1	1
날씨	2	0
날은	2	1
날짜가	1	1
날짜표출	1	1
남	1	0
남겨주세요.	2	2
남겨주시면	3	1
남기신	1	1
남긴	1	1
남들	1	1
남미의	1	1
남반구에서	1	1
남방	1	0
남북한	1	1
남산스퀘어빌딩	1	1
남성	3	2
남수단	1	0
남승호	1	0
남아메리카에	1	1
남아메리카의	1	1
남아서	1	1
남아시아	2	2
남아시아에서	1	1
남아있다.	1	0
남아프리카	2	1
남에게	2	1
남용	1	1
남용으로	2	1
남의	1	1
남자였다	3	0
남친	3	0
남코카서스의	1	1
남편을	1	1
남한	2	0
남한말을	1	1
남한의	2	1
납품	1	1
났는데	1	1
낮게	1	1
낮고	1	1
낮춘다	1	1
낮춰	1	1
낮춰도	1	1
내	14	4
내PC	1	0
내가	1	1
내건	1	1
내고	1	1
내년	1	1
내는	2	1
내란죄	1	1
내려갈수록	1	1
내려놓는	1	1
내려온	1	1
내려지지	1	1
내리고	1	1
내리면	2	1
내린	2	1
내며	1	1
내부망	1	1
내신을	1	1
내야	1	1
내에	1	1
내에서	2	2
내에서만	1	1
내역이	1	1
내외라고	1	1
내용	12	4
내용과	1	1
내용은	5	3
내용을	4	2
내용이	2	2
내의	1	1
내일교육	1	1
내일날씨	1	0
내일시론	1	1
내일신문	5	1
내일의눈	2	1
내일이비즈	2	1
내재되어	1	1
내지	3	2
내홍	1	1
낼	2	1
냉면	1	0
냉전	1	1
너머로'	1	1
너무	5	3
너희들	1	0
널리	6	2
넓게	2	2
넓은	3	3
넓지	1	1
넓히며	1	1
넘게	1	1
넘는	1	1
넘는다.	4	2
넘는다는	1	1
넘어	2	2
넘어가도	1	1
넘어서야	1	1
넘어진	1	0
넘었다.	1	1
넘지만	1	1
넘치는	1	1
넣고	1	1
넣어	1	1
넣었다.	1	1
네	5	2
네거야	1	0
네덜란드어	3	2
네덜란드어를	1	1
네덜란드인이었음에도	1	1
네오	1	0
네이버	13	2
네이버는	2	1
네이버밴드	2	1
네이버의	1	1
네이버페이	1	0
네이티브	1	0
네트워크	1	1
네트워크를	1	1
네팔어	2	0
년	21	0
년간	2	0
년경	2	0
년대	10	0
년대까지	1	0
년대까지는	1	0
년에	3	0
년은	2	0
년을	2	0
년이	2	0
년이라	1	0
노	1	0
노동	2	1
노랑	1	0
노력에	1	1
노력을	1	1
노력이오니	1	1
노력입니다	1	1
노력하겠습니다.	1	1
노력하고	1	1
노력하는구나	1	1
노력한	2	2
노력할	1	1
노렸나	2	1
노르웨이는	1	1
노르웨이어	3	1
노출보정	1	1
노출시간	1	1
노컷TV	4	0
노컷뉴스	7	1
노컷뉴스의	1	1
노컷브이	2	1
노컷비즈	1	1
노컷스포츠	1	1
노컷스포츠의	1	1
노컷연예	1	1
노컷연예의	1	1
노컷영상	1	1
노컷체크	2	1
노컷포토	1	1
노하우	1	0
노하우를	1	1
노화	1	1
녹아드는	1	1
녹아들어	1	1
논고	1	0
논란	2	2
논란'	4	1
논란'에	1	1
논란이	3	1
논리	1	0
논리로	1	1
논리를	1	1
논리적	1	1
논문에서	2	1
논의	2	2
논의’를	1	1
논의를	1	1
논쟁은	1	1
놀	1	1
놀기	2	1
놀라운	1	1
놀랄	1	1
놀랍게도	2	2
놀리거나	1	1
놀릴	1	1
놀이	2	1
놀이나	1	1
놀이에	1	1
놀이에서	1	1
놀이에서도	1	1
놈	2	1
농관원	1	0
농구	2	1
농업	1	1
농축산물	1	1
높게	1	1
높기	1	1
높다.	1	1
높습니다.	2	0
높아졌다.	1	1
높은	6	3
높이고	1	1
높이는	2	2
높임법이	1	1
높지만	1	1
놓는	1	1
놓을	1	1
놓일	1	1
놓치면	1	1
놔버리면	1	1
뇌	1	1
뇌가	1	1
뇌의	1	1
누구나	1	1
누구도	1	1
누군가로	2	2
누렸고	1	1
누운	1	1
눈	10	1
눈물	1	1
눈썰매'	2	1
눈에	2	1
뉘앙스들'이라는	1	1
뉘앙스를	1	1
뉘앙스에	1	1
뉴스	3	3
뉴스를	1	1
뉴시스	4	1
뉴시스Pic	3	0
뉴시스의	1	1
뉴질랜드	2	1
뉴질랜드인	1	1
느긋하긴	1	1
느껴	1	0
느껴지는	1	1
느꼈다고..	1	1
느끼게	1	1
느낀다.	1	1
느낀다면	1	0
느낌	1	1
느릿느릿	1	1
느슨한	1	1
는	17	1
늘	1	1
늘리고	1	1
늘리는	2	1
늘어나는	1	1
늘어날	1	1
늘어났고	1	1
늘었다.	1	1
늘이거나	1	1
늘이고	1	1
늘지	1	1
늙었다해서	1	1
능력도	2	1
능력뿐	1	1
능력은	3	3
능력을	4	4
능력이	4	3
능력자는	1	1
능숙한	1	1
능숙해지는	1	1
능통했다.	1	1
늦는	1	1
늦어	1	0
니끼가	1	0
니는	1	1
니브흐어	1	1
니새와르	1	1
니샤와르	2	1
님	1	1
다	10	3
다.	2	1
다가가려는	1	1
다니는	1	1
다니면서	1	1
다루는	1	1
다룰	1	1
다뤄지지는	1	1
다르게	3	2
다르고	1	1
다르다	2	1
다르다.	5	2
다르며	1	1
다르지만	1	0
다른	73	8
다른만큼	1	1
다를	2	1
다를까	1	1
다름	1	1
다름이	1	1
다릅니다.	2	1
다리를	2	2
다리어	1	0
다만	13	2
다문화	3	1
다문화사회	1	1
다문화정책학교	1	1
다빈치스쿨	2	1
다소	2	2
다수	1	0
다수의	2	2
다시	10	3
다양성	4	1
다양성도	1	1
다양성에서	1	1
다양성은	1	1
다양성을	1	1
다양성이	1	1
다양성이라고	1	1
다양하게	3	1
다양하고	1	1
다양하다.	1	1
다양한	7	5
다양합니다.	1	1
다언어	1	1
다운로드	6	2
다음	8	5
다음과	5	3
다음에	1	1
다음으로	2	2
다음은	1	1
다음의	2	2
다의성	1	1
다의성을	8	1
다의적	1	1
다이도우지	1	1
다중	1	1
다중언어	5	3
다중언어구사자라고	1	1
다짐하는	1	1
다층적	3	1
다해야	1	1
단	7	1
단계	2	0
단계'	1	0
단기	3	1
단수와	1	1
단순	9	2
단순하고	1	1
단순하다.	1	1
단순한	3	2
단순함	1	0
단순화된다	1	0
단순히	12	4
단식	1	1
단어	4	3
단어가	6	4
단어는	8	5
단어들을	3	2
단어들의	2	2
단어량은	2	1
단어로	3	2
단어를	15	5
단어보다는	1	1
단어의	2	2
단어인데	2	1
단어입니다.	1	1
단위	1	1
단위는	1	1
단위로	2	2
단위를	2	1
단위이다.	1	1
단위인	1	1
단일민족의식을	1	1
단절로	1	1
단지	1	1
단체	2	1
단체가	2	1
닫기	34	5
닫힌	1	1
달고	1	1
달기도	1	1
달라	1	1
달라고	2	1
달라도	1	1
달라서	1	1
달라지기만	1	1
달라지긴	1	1
달라지는	1	1
달라진	4	3
달라진다	1	0
달리	10	3
달만에	2	0
달성	2	0
달하는	2	1
달한다.	2	2
달한다고	1	1
담고	2	1
담는	1	1
담당	1	1
담당하는	2	2
담수복합발전	1	1
답답할	1	1
답하고	1	1
답하지	1	1
당당하게	1	1
당사가	1	1
당사의	3	1
당산제	1	0
당선	1	1
당시에는	1	1
당신	1	1
당신의	1	1
당연하게	1	1
당연하겠지만	1	1
당연히	4	2
당장	3	1
당초에	1	1
당황할	1	1
닿소리.	1	1
대	8	0
대女	1	0
대가'	1	1
대가로	1	1
대가족의	1	1
대강	1	1
대강의	1	1
대개	1	1
대개는	2	2
대개의	1	1
대고	4	1
대구	7	1
대구교육청	2	0
대구시교육청은	1	1
대구지역	1	1
대구하빈초	2	1
대규모	2	2
대기업	1	1
대기질	2	1
대놓고	2	1
대뇌피질에서	1	1
대다수가	1	1
대단히	3	1
대담해지세요	1	1
대략	1	1
대량으로	1	1
대륙과	1	1
대륙에	1	1
대륙의	6	2
대립되는	1	1
대립하고	1	1
대만	1	1
대만어	1	1
대만의	1	1
대명사	1	1
대부분	2	1
대부분의	5	3
대부분이다.	1	1
대비	1	1
대상	1	0
대상으로	1	1
대상이	2	1
대상이나	1	0
대선	1	1
대성통곡했다고.	1	0
대세는	1	1
대신	4	3
대신에	1	0
대에	1	0
대열의	1	1
대응	2	2
대응되는	2	1
대응이	2	1
대응이라고	1	1
대의	1	1
대인	1	1
대인관계를	1	1
대인관계에서	1	1
대인관계에서의	3	1
대전	6	1
대제국의	1	1
대종교	2	1
대중문화로	1	1
대중문화를	1	1
대중음악	2	1
대책	1	0
대처를	1	1
대체로	1	1
대통령	5	2
대통령경호처에	1	1
대통령실	3	2
대폭	1	1
대폭격을	1	1
대표	2	1
대표격으로는	1	1
대표격은	1	1
대표되는	1	1
대표로	1	1
대표번호	3	1
대표이사	2	2
대표자들이	1	1
대표적으로	3	2
대표적이다.	1	1
대표적인	7	3
대표하는	3	1
대학	3	2
대학교에서	1	1
대학수학능력시험	2	1
대학에	1	1
대학에서는	2	1
대학원	1	1
대학진학	1	0
대한	27	7
대한민국	2	2
대한민국밖에	1	1
대한민국에서의	2	1
대한상공회의소	1	1
대한제국	1	1
대항해	1	1
대해	11	6
대해서는	3	2
대해선	1	1
대행가	1	1
대행사	2	1
대행사를	1	1
대혁명처럼	1	1
대형	1	1
대화	2	1
대화가	1	1
대화를	4	2
대화식으로	1	1
대화에서	2	1
대화하곤	1	1
대화하기	1	1
대화하는	1	1
대화할	2	1
대회	5	1
대회는	1	1
대회를	2	1
대회서	2	1
대회에	1	1
대회에는	1	1
대회에서	2	1
댓글	6	3
댓글쓰기	1	1
댓글을	1	1
더	44	9
더군다나	1	1
더보기	5	3
더본코리아	1	1
더불어	2	2
더빙되었다.	1	1
더빙은	1	1
더빙의	1	1
더욱	5	1
더운	1	0
더캠페인	1	0
덕분에	1	1
덕질도	1	1
덕질에도	1	1
덕질을	2	1
덕질의	1	1
덕후	1	1
덕후입니다	1	0
덜	1	1
덜어내고	2	1
덜어줄	2	1
덤.	1	1
덤벼야	2	1
데	11	5
데까지	1	1
데도	1	1
데뷔러’	1	1
데서	1	1
데에	2	1
데에는	3	2
데에도	1	1
데엔	1	1
데이비드	1	1
데이아나는	1	1
데이터를	1	0
데이터에	1	1
데이터출처	1	0
데일리뉴시스	1	1
덴마크어	4	3
도	3	0
도교	2	1
도교육청	1	0
도교육청에서	1	0
도구.	3	1
도구기계	1	1
도구이기도	1	1
도구이다.	1	1
도대체	1	1
도독령에	1	1
도배	1	0
도서관	2	0
도오오올	1	1
도움드리도록	2	1
도움말	3	1
도움말에서	1	1
도움을	4	3
도움이	8	4
도입하나	1	1
도전'	4	0
도중에	1	1
도착했는데	1	0
도치법	1	1
